title,id,release_year,main_character_name,main_character_gender,country,main_character_role
Riot,tt2241475,2017,Nick Nevern,Male,United Kingdom,copper
Ravers,tt7638094,2018,Natasha Henstridge,Female,United Kingdom,editor
The Sonata,tt7149066,2018,Freya Tingley,Female,United Kingdom,fisher
The Levelling,tt5158522,2016,Ellie Kendrick,Female,United Kingdom,responsible
The Midnight Gang,tt9384954,2018,Alan Davies,Male,United Kingdom,porter
Dave Allen at Peace,tt7912316,2018,Colin Ash,Male,United Kingdom,tailor
White Chamber,tt6888938,2018,Shauna Macdonald,Female,United Kingdom,dr.
National Theatre Live: Antony & Cleopatra,tt8672516,2018,Ralph Fiennes,Male,United Kingdom,queen
The Intent,tt3842614,2016,Dylan Duffus,Male,United Kingdom,officer
The Unfolding,tt3477620,2016,Robert Daws,Male,United Kingdom,professor
Genesis,tt4469518,2018,Olivia Grant,Female,United Kingdom,dr.
Heavy Weight,tt5660976,2016,Chuku Modu,Male,United Kingdom,fighter
Late Shift,tt4796254,2016,Joe Sowerbutts,Male,United Kingdom,attendant
National Theatre Live: King Lear,tt9055926,2018,Ian McKellen,Male,United Kingdom,king
Prince: Last Year of a Legend,tt7825800,2018,Zawe Ashton,Female,United Kingdom,narrator
To Provide All People,tt8161190,2018,Michael Sheen,Male,United Kingdom,porter
Bachelor Games,tt2190451,2016,Jack Gordon,Male,United Kingdom,bachelor
MGC Presents Red,tt8851190,2018,Alfred Molina,Male,United Kingdom,assistant
Benidorm: 10 Years on Holiday,tt7949540,2018,Angus Deayton,Male,United Kingdom,narrator
National Theatre Live: No Man's Land,tt6427146,2016,Sean Mathias,Male,United Kingdom,director
Wonderkid,tt4263096,2016,Chris Mason,Male,United Kingdom,footballer
Cream,tt6932742,2016,David Firth,Male,United Kingdom,dr.
The Fence,tt6928258,2018,David Perkins,Male,United Kingdom,knight
Oceans: Our Blue Planet,tt8632844,2018,Kate Winslet,Female,United Kingdom,narrator
Gloves Off,tt4851570,2017,Brad Moore,Male,United Kingdom,fighter
Grindsploitation,tt4490348,2016,P.J. Soles,Female,United Kingdom,dr.
Dawning of the Dead,tt3332282,2017,Honey Holmes,Female,United Kingdom,assistant
Red Light,tt6406844,2017,Jessie Buckley,Female,United Kingdom,prostitute
The Merchant of Venice,tt11448020,2016,Dominic Mafham,Male,United Kingdom,merchant
Into the Rainbow,tt2374684,2017,Maria Grazia Cucinotta,Female,United Kingdom,dr.
How to Catch a Serial Killer,tt9028632,2018,Trevor McDonald,Male,United Kingdom,presenter
Earthy Encounters,tt7320060,2018,Nathalie Armin,Female,United Kingdom,dr.
The Boy with the Topknot,tt5757738,2017,Sacha Dhawan,Male,United Kingdom,journalist
Still,tt5053024,2016,Joe Capella,Male,United Kingdom,entertainer
Dirt Road to Lafayette,tt5316682,2018,Neil Sutcliffe,Male,United Kingdom,player
Crimes of the Future,tt14549466,2022,Léa Seydoux,Female,United Kingdom,artist
Men,tt13841850,2022,Jessie Buckley,Female,United Kingdom,vicar
Operation Mincemeat,tt1879016,2021,Colin Firth,Male,United Kingdom,lawyer
The Outfit,tt14114802,2022,Zoey Deutch,Female,United Kingdom,receptionist
Triangle of Sadness,tt7322224,2022,Harris Dickinson,Male,United Kingdom,fashion model
Wrath of Man,tt11083552,2021,Jason Statham,Male,United Kingdom,responsible
Last Night in Soho,tt9639470,2021,Thomasin McKenzie,Female,United Kingdom,turner
The Power of the Dog,tt10293406,2021,Benedict Cumberbatch,Male,United Kingdom,rancher
Brian and Charles,tt13270424,2022,David Earl,Male,United Kingdom,inventor
Spencer,tt12536294,2021,Kristen Stewart,Female,United Kingdom,dresser
The Lost Daughter,tt9100054,2021,Olivia Colman,Female,United Kingdom,professor
The Lion King,tt6105098,2019,Chiwetel Ejiofor,Male,United Kingdom,king
Hellboy,tt2274648,2019,Mark Stanley,Male,United Kingdom,king
Aladdin,tt6139732,2019,Will Smith,Male,United Kingdom,mariner
The Unforgivable,tt11233960,2021,Sandra Bullock,Female,United Kingdom,sheriff
Rocketman,tt2066051,2019,Taron Egerton,Male,United Kingdom,saxophonist
Choose or Die,tt11514780,2022,Iola Evans,Female,United Kingdom,cleaner
Mothering Sunday,tt12229370,2021,Odessa Young,Female,United Kingdom,maid
Greenland,tt7737786,2020,Gerard Butler,Male,United Kingdom,engineer
Judy,tt7549996,2019,Renée Zellweger,Female,United Kingdom,performer
Infinite Storm,tt14060232,2022,Naomi Watts,Female,United Kingdom,volunteer
Cold Pursuit,tt5719748,2019,Liam Neeson,Male,United Kingdom,driver
I Care a Lot,tt9893250,2020,Rosamund Pike,Female,United Kingdom,artist
Tom & Jerry,tt1361336,2021,Chloë Grace Moretz,Female,United Kingdom,forester
Borat Subsequent Moviefilm,tt13143964,2020,Sacha Baron Cohen,Male,United Kingdom,journalist
The Good Liar,tt5563334,2019,Helen Mirren,Female,United Kingdom,professor
Bad Luck Banging or Loony Porn,tt14033502,2021,Katia Pascariu,Female,United Kingdom,teacher
The Electrical Life of Louis Wain,tt10687506,2021,Benedict Cumberbatch,Male,United Kingdom,artist
Guns Akimbo,tt6902676,2019,Daniel Radcliffe,Male,United Kingdom,programmer
Saint Maud,tt7557108,2019,Morfydd Clark,Female,United Kingdom,palliative care nurse
Official Secrets,tt5431890,2019,Keira Knightley,Female,United Kingdom,spy
The Rhythm Section,tt7134096,2020,Blake Lively,Female,United Kingdom,worker
Matilda,tt3447590,2022,Emma Thompson,Female,United Kingdom,cook
Maleficent: Mistress of Evil,tt4777008,2019,Angelina Jolie,Female,United Kingdom,king
Blue Story,tt9285882,2019,Micheal Ward,Male,United Kingdom,leader
We Summon the Darkness,tt8058874,2019,Alexandra Daddario,Female,United Kingdom,butler
Book of Love,tt14014068,2022,Sam Claflin,Male,United Kingdom,copper
Stowaway,tt9203694,2021,Anna Kendrick,Female,United Kingdom,biologist
The Delivered,tt5686112,2019,Maxine Peake,Female,United Kingdom,sheriff
In the Earth,tt13429362,2021,Joel Fry,Male,United Kingdom,scientist
The High Note,tt9308382,2020,Dakota Johnson,Female,United Kingdom,career
Passing,tt8893974,2021,Tessa Thompson,Female,United Kingdom,doctor
Barbarians,tt10189536,2021,Iwan Rheon,Male,United Kingdom,presenter
Falling for Figaro,tt7392014,2020,Danielle Macdonald,Female,United Kingdom,manager
Never Rarely Sometimes Always,tt7772582,2020,Eliazar Jimenez,Male,United Kingdom,impersonator
The Souvenir,tt6920356,2019,Neil Young,Male,United Kingdom,interviewer
Seberg,tt1780967,2019,Kristen Stewart,Female,United Kingdom,actress
Jungleland,tt8710596,2019,Charlie Hunnam,Male,United Kingdom,professional boxer
Mr. Jones,tt6828390,2019,James Norton,Male,United Kingdom,journalist
The Secret Garden,tt2702920,2020,Dixie Egerickx,Female,United Kingdom,manor
Dream Horse,tt9883996,2020,Toni Collette,Female,United Kingdom,bartender
True History of the Kelly Gang,tt4844140,2019,George MacKay,Male,United Kingdom,bushranger
Monday,tt8884906,2020,Denise Gough,Female,United Kingdom,lawyer
French Exit,tt10279362,2020,Michelle Pfeiffer,Female,United Kingdom,heiress
Nowhere Special,tt11286640,2020,James Norton,Male,United Kingdom,window cleaner
Great White,tt8435002,2021,Katrina Bowden,Female,United Kingdom,cook
Skylines,tt9387250,2020,Lindsey Morgan,Female,United Kingdom,harvester
The Aeronauts,tt6141246,2019,Felicity Jones,Female,United Kingdom,scientist
Concrete Cowboy,tt8846176,2020,Idris Elba,Male,United Kingdom,drug dealer
To Olivia,tt7598106,2021,Hugh Bonneville,Male,United Kingdom,writer
Avengement,tt8836988,2019,Scott Adkins,Male,United Kingdom,responsible
Ordinary Love,tt6012380,2019,Lesley Manville,Female,United Kingdom,doctor
Earthquake Bird,tt8178486,2019,Alicia Vikander,Female,United Kingdom,translator
The Power,tt9314984,2021,Mark Smith,Male,United Kingdom,headmaster
Flux Gourmet,tt15010292,2022,Leo Bill,Male,United Kingdom,assistant
Little Monsters,tt7390588,2019,Lupita Nyong'o,Female,United Kingdom,kindergarten teacher
A Castle for Christmas,tt13070602,2021,Brooke Shields,Female,United Kingdom,author
The Hole in the Ground,tt6198946,2019,Seána Kerslake,Female,United Kingdom,doctor
The Courier,tt8075016,2019,Olga Kurylenko,Female,United Kingdom,courier
Legacy of Lies,tt6834916,2020,Scott Adkins,Male,United Kingdom,agent
Little Joe,tt9204204,2019,Emily Beecham,Female,United Kingdom,breeder
The Loud House Movie,tt6714432,2021,Asher Bishop,Male,United Kingdom,groundskeeper
Poms,tt5125894,2019,Diane Keaton,Female,United Kingdom,supervisor
After Love,tt10692788,2020,Joanna Scanlan,Female,United Kingdom,cleaner
The Wolf Hour,tt5342950,2019,Naomi Watts,Female,United Kingdom,author
The Banishing,tt7329642,2020,Jessica Brown Findlay,Female,United Kingdom,vicar
Dinosaurs - the Final Day with David Attenborough,tt17074544,2022,David Attenborough,Male,United Kingdom,presenter
Queen Elizabeth and Paddington Bear Film,tt20858876,2022,Simon Farnaby,Male,United Kingdom,butler
Monster Family 2,tt15096796,2021,Emily Carey,Female,United Kingdom,hunter
Boiling Point,tt9257652,2019,Stephen Graham,Male,United Kingdom,chef
The Operative,tt8000718,2019,Diane Kruger,Female,United Kingdom,agent
Amulet,tt8332802,2020,Carla Juri,Female,United Kingdom,counter
Agatha and the Midnight Murders,tt11062400,2020,Helen Baxendale,Female,United Kingdom,writer
The Song of Names,tt1657517,2019,Eddie Izzard,Male,United Kingdom,presenter
After the Wedding,tt7985692,2019,Julianne Moore,Female,United Kingdom,artist
Last Train to Christmas,tt14061008,2021,Michael Sheen,Male,United Kingdom,manager
Brexit,tt8425058,2019,Benedict Cumberbatch,Male,United Kingdom,strategist
Animals,tt4426738,2019,Holliday Grainger,Female,United Kingdom,writer
A Shaun the Sheep Movie: Farmageddon,tt6193408,2019,Justin Fletcher,Male,United Kingdom,shepherd
People Just Do Nothing: Big in Japan,tt11376010,2021,Allan Mustafa,Male,United Kingdom,artist
All About Eve,tt9652730,2019,Lily James,Female,United Kingdom,author
A Good Woman Is Hard to Find,tt6624144,2019,Sarah Bolger,Female,United Kingdom,miller
National Theatre Live: Henry V,tt19799186,2022,Kit Harington,Male,United Kingdom,king
Carmilla,tt7280218,2019,Hannah Rae,Female,United Kingdom,governess
Hilda and the Mountain King,tt15777864,2021,Bella Ramsey,Female,United Kingdom,king
Marionette,tt8237272,2020,Thekla Reuten,Female,United Kingdom,dr.
Superworm,tt14040072,2021,Olivia Colman,Female,United Kingdom,narrator
Why?,tt10313806,2021,Allison McAtee,Female,United Kingdom,writer
Rose Plays Julie,tt8917170,2019,Ann Skelly,Female,United Kingdom,buyer
The Picture of Dorian Gray,tt14157114,2021,Fionn Whitehead,Male,United Kingdom,influencer
Infinitum: Subject Unknown,tt12108622,2021,Tori Butler-Hart,Female,United Kingdom,agent
Boxing Day,tt13659918,2021,Aml Ameen,Male,United Kingdom,author
My Zoe,tt6290584,2019,Julie Delpy,Female,United Kingdom,geneticist
Sweetheart,tt10919362,2021,Nell Barlow,Female,United Kingdom,lifeguard
A Midsummer Night's Dream,tt10384514,2019,Oliver Chris,Male,United Kingdom,king
Bundy and the Green River Killer,tt8549254,2019,Mark Homer,Male,United Kingdom,detective
A Night of Horror: Nightmare Radio,tt10756374,2019,Patricia Arizmendi,Male,United Kingdom,teacher
StarDog and TurboCat,tt7531096,2019,Luke Evans,Male,United Kingdom,officer
The Snail and the Whale,tt9303756,2019,Diana Rigg,Female,United Kingdom,narrator
Bluff,tt16246218,2022,Gurj Gill,Male,United Kingdom,miller
Fairytale,tt1937156,2022,Archie Panjabi,Female,United Kingdom,dr.
The Book of Vision,tt4016312,2020,Charles Dance,Male,United Kingdom,dr.
Luxor,tt10039524,2020,Andrea Riseborough,Female,United Kingdom,worker
The Warrior Queen of Jhansi,tt6916348,2019,Jodhi May,Female,United Kingdom,queen
Two Heads Creek,tt6515200,2019,Kerry Armstrong,Female,United Kingdom,resident
Sacrilege,tt10660954,2020,Tamaryn Payne,Female,United Kingdom,cleaner
Find the Light,tt13819076,2022,George MacKay,Male,United Kingdom,lifeguard
Walden,tt14722502,2021,Gemma Arterton,Female,United Kingdom,architect
Jekyll and Hyde,tt15321376,2021,Michael McKell,Male,United Kingdom,lawyer
Sulphur and White,tt7334158,2020,Mark Stanley,Male,United Kingdom,trader
Roald & Beatrix: The Tail of the Curious Mouse,tt13027478,2020,Dawn French,Female,United Kingdom,potter
The Complex: Lockdown,tt12550060,2020,Michelle Mylett,Female,United Kingdom,dr.
Mind-Set,tt10588504,2022,Eilis Cahill,Male,United Kingdom,clerk
It Came from Below,tt10862050,2021,Becca Hirani,Female,United Kingdom,ranger
Lynn + Lucy,tt10300174,2019,Roxanne Scrimshaw,Male,United Kingdom,responsible
Dirty God,tt7334342,2019,Vicky Knight,Female,United Kingdom,employee
This Person Does Not Exist,tt20855442,2022,Felix Ryder,Male,United Kingdom,developer
Danny Boy,tt13475382,2021,Toby Jones,Male,United Kingdom,lawyer
Cagefighter,tt5505992,2020,Gina Gershon,Female,United Kingdom,promoter
The Midwife,tt9766814,2021,Tiffany Ceri,Female,United Kingdom,doctor
Jessie and the Elf Boy,tt14013304,2022,Julia Brown,Male,United Kingdom,stylist
The Mezzotint,tt13796560,2021,Rory Kinnear,Male,United Kingdom,dealer
Intrigo: Samaria,tt6341108,2019,Phoebe Fox,Female,United Kingdom,copywriter
Cat Burglar,tt17321170,2022,Alan Lee,Male,United Kingdom,guard
Tribal Get Out Alive,tt10126136,2020,Zara Phythian,Female,United Kingdom,military personnel
What The Durrells Did Next,tt10520080,2019,Keeley Hawes,Female,United Kingdom,presenter
Bring Back the Bush: Where Did All the Pubic Hair Go?,tt11697840,2020,Chidera Eggerue,Male,United Kingdom,presenter
Pinky,tt9662722,2020,Luke Anthony,Male,United Kingdom,physician
Step Back,tt14145662,2021,Tapiwa Gochera,Male,United Kingdom,shop assistant
God's Petting You,tt5250516,2022,Alice Lowe,Female,United Kingdom,therapist
Cold Caller,tt12519678,2020,Richard John Norton,Male,United Kingdom,gardener
Beneath,tt10814958,2022,Hannah New,Female,United Kingdom,weaver
