title,id,release_year,main_character_name,main_character_gender,country,main_character_role
The Advice of a Wise Man on the Affairs of Village and Education,tt19813442,1976,Gamil Ratib,Male,Egypt,commentator
Hekaya wara kol bab,tt0470060,1979,Safia El Emari,Female,Egypt,actress
Shayatin Elal Abad,tt2317071,1974,Adel Emam,Male,Egypt,firefighter
The Technical Director,tt0376776,1965,Farid Shawqi,Male,Egypt,teacher
Ghazia men Sonbat,tt0202372,1967,Sharifa Fadel,Female,Egypt,dancer
The Victims,tt5262354,1975,Nour El-Sherif,Male,Egypt,worker
A Woman's Loves,tt0359323,1960,Ahmed Ramzy,Male,Egypt,doctor
A Bachelor's Life,tt0370637,1963,Nadia Lutfi,Female,Egypt,bachelor
Destiny,tt0119629,1997,Nour El-Sherif,Male,Egypt,philosopher
The Other,tt0196355,1999,Hanan Turk,Female,Egypt,journalist
The Wife of an Important Man,tt0171922,1987,Mervat Amin,Female,Egypt,police officer
Death of a Princess,tt0277667,1980,Sawsan Badr,Female,Egypt,newspaper
The Street Player,tt0327835,1983,Adel Emam,Male,Egypt,football player
Elwad mahrous betaa alwazir,tt1527106,1999,Adel Emam,Male,Egypt,farmer
Sleeping in Honey,tt1423927,1996,Adel Emam,Male,Egypt,officer
The Stolen Joy,tt0111074,1994,Lucy,Male,Egypt,seller
Resala ela alwaly,tt1527193,1998,Adel Emam,Male,Egypt,knight
The Ghoul,tt1535511,1983,Adel Emam,Male,Egypt,newspaper
Waheda Bewaheda,tt2241703,1984,Adel Emam,Male,Egypt,general manager
Beggars and Proud Ones,tt0262614,1991,Salah El-Saadany,Male,Egypt,professor
Ragol Fakad Aklah,tt2241455,1980,Farid Shawqi,Male,Egypt,engineer
Ramadan Above the Volcano,tt1529322,1985,Adel Emam,Male,Egypt,employee
Antar Shayel Saifoh,tt2170283,1983,Adel Emam,Male,Egypt,farmer
Raya Wa Sekina,tt2304885,1983,Younes Shalaby,Male,Egypt,actor
Nagi El-Ali,tt0102509,1991,Nour El-Sherif,Male,Egypt,cartoonist
Al-Awwama rakm 70,tt2689874,1982,Ahmed Zaki,Male,Egypt,film director
Gabr Al Khawater,tt11050148,1998,Ashraf Abdel Baky,Male,Egypt,dr.
Laila Baka Feha Al Qamar,tt2102360,1980,Sabah,Female,Egypt,singer
La tasalni man ana,tt0425179,1984,Shadia,Female,Egypt,servant
Intakhebo El-Doctoor Sulieman Abdel Basset,tt2241243,1981,Adel Emam,Male,Egypt,dr.
131 Ashghal,tt11707560,1993,Nour El-Sherif,Male,Egypt,vendor
Lel Hob Qesa Akhira,tt8739556,1986,Yehia El-Fakharany,Male,Egypt,teacher
Halet Talaboss,tt8123502,1988,Samah Anwar,Female,Egypt,officer
The braves,tt9070112,1992,Mahmoud Yassine,Male,Egypt,leader
85 Genayat,tt11879514,1993,Hussein Fahmy,Male,Egypt,governor
Al Kalam Fi Al Mamnou,tt7444992,1998,Nour El-Sherif,Male,Egypt,officer
El Sakakeeni,tt8146150,1986,Nour El-Sherif,Male,Egypt,employee
Ana Mesh Harameya,tt12025840,1983,Soheir Ramzy,Female,Egypt,acting
Ightiyal,tt11061522,1996,Ashraf Abdel Baky,Male,Egypt,newspaper
Allaeiba,tt15355032,1987,Hussein Fahmy,Male,Egypt,manager
Zaki Chan,tt0827788,2005,Ahmed Helmy,Male,Egypt,bodyguard
Dunia,tt0479901,2005,Hanan Turk,Female,Egypt,dancer
"Chaos, This Is",tt1085799,2007,Khaled Saleh,Male,Egypt,police officer
Can't Complain,tt2244947,2007,Ahmed Helmy,Male,Egypt,psychiatrist
Life's Speed Bump,tt1010422,2006,Ahmed Helmy,Male,Egypt,secretary
His Excellency the Minister,tt0355715,2002,Ahmed Zaki,Male,Egypt,minister
Wahed men el nas,tt2605480,2007,Karim Abdel Aziz,Male,Egypt,attendant
The Traveller,tt1498709,2009,Omar Sharif,Male,Egypt,engineer
The Replacement,tt1589417,2009,Ahmed Ezz,Male,Egypt,police officer
Private Alexandria,tt0422708,2005,Ahmed Ezz,Male,Egypt,lawyer
Mowaten we mokhber we haramy,tt0323303,2001,Kal Naga,Male,Egypt,detective
Transit Prisoner,tt1589484,2008,Ahmed Ezz,Male,Egypt,guard
Downtown Girls,tt0431645,2005,Kal Naga,Male,Egypt,chef
Sayed el atifi,tt0835053,2005,Tamer Hosny,Male,Egypt,driver
Al-naama wa al tawoos,tt0422798,2002,Lebleba,Female,Egypt,dr.
Malek wa ketaba,tt0425223,2005,Mahmoud Hemida,Male,Egypt,doctor
Kan yom hobak,tt0419870,2004,Khaled Selim,Male,Egypt,artist
Joys of Life,tt2144550,2005,Hanan Turk,Female,Egypt,driver
None But That!,tt0882785,2006,Nabila Ebeid,Female,Egypt,hunter
18 Days,tt1982848,2011,Ahmed Helmy,Male,Egypt,tailor
X-Large,tt2156807,2011,Ahmed Helmy,Male,Egypt,coach
Wahed Saheh,tt2147758,2011,Hani Salama,Male,Egypt,engineer
Bebo Wa Bashir,tt3375108,2011,Menna Shalabi,Female,Egypt,player
The Blue Elephant,tt3461252,2014,Karim Abdel Aziz,Male,Egypt,dr.
Factory Girl,tt3182596,2013,Yasmin Raeis,Female,Egypt,factory worker
World War III,tt3957098,2014,Ahmed Fahmy,Male,Egypt,football player
Out of the Ordinary,tt4370358,2014,Kal Naga,Male,Egypt,dr.
Warda,tt4183910,2014,Farouk Hashem,Male,Egypt,video blogger
The Price,tt4285988,2015,Amr Youssef,Male,Egypt,driver
Dry Hot Summers,tt5139810,2015,Mohamed Farid,Male,Egypt,specialist
Tisbah ala Khair,tt7064766,2017,Tamer Hosny,Male,Egypt,engineer
Cactus Flower,tt6520568,2017,Salma Samy,Male,Egypt,actress
"Ali, the Goat and Ibrahim",tt4473378,2016,Asser Yassin,Male,Egypt,officer
The Blue Elephant 2,tt10515086,2019,Karim Abdel Aziz,Male,Egypt,dr.
Luxor,tt10039524,2020,Andrea Riseborough,Female,Egypt,worker
You Will Die at 20,tt9686154,2019,Mustafa Shehata,Male,Egypt,writer
Dedo,tt10657684,2021,Karim Fahmy,Male,Egypt,scientist
The Secret Men Club,tt9663702,2019,Karim Abdel Aziz,Male,Egypt,dentist
Aladdin,tt12458240,2020,Ahmed Ezz,Male,Egypt,tailor
Habib,tt11162714,2019,Sayed Ragab,Male,Egypt,hairdresser
Ward's Henna Party,tt11830928,2020,Halima,Male,Egypt,painter
The Naiad,tt12949034,2019,Hanan Turk,Female,Egypt,doctor
Barbarella,tt0062711,1968,Jane Fonda,Female,France,astronaut
The Story of O,tt0073115,1975,Corinne Cléry,Female,France,photographer
La Piscine,tt0064816,1969,Alain Delon,Male,France,writer
Fantastic Planet,tt0070544,1973,Jennifer Drake,Male,France,master
Z,tt0065234,1969,Yves Montand,Male,France,deputy
Purple Noon,tt0054189,1960,Alain Delon,Male,France,forger
The Conformist,tt0065571,1970,Jean-Louis Trintignant,Male,France,professor
Going Places,tt0072353,1974,Gérard Depardieu,Male,France,doctor
Le Samouraï,tt0062229,1967,Alain Delon,Male,France,hitman
Fantomas,tt0058089,1964,Jean Marais,Male,France,journalist
Shining Sex,tt0232633,1976,Lina Romay,Female,France,dancer
Claire's Knee,tt0065772,1970,Jean-Claude Brialy,Male,France,career
Day for Night,tt0070460,1973,Jacqueline Bisset,Female,France,baker
Alphaville,tt0058898,1965,Eddie Constantine,Male,France,agent
La Jetée,tt0056119,1962,Jean Négroni,Male,France,narrator
The Road to Salina,tt0067681,1970,Mimsy Farmer,Female,France,sheriff
Au hasard Balthazar,tt0060138,1966,Anne Wiazemsky,Female,France,teacher
Black Girl,tt0060758,1966,Mbissine Thérèse Diop,Female,France,servant
Le Cercle Rouge,tt0065531,1970,Alain Delon,Male,France,master
A Virgin Among the Living Dead,tt0066914,1973,Christina von Blanc,Male,France,queen
Emmanuelle 3,tt0077497,1977,Sylvia Kristel,Female,France,architect
My Night at Maud's,tt0064612,1969,Jean-Louis Trintignant,Male,France,engineer
The Last Woman,tt0075364,1976,Gérard Depardieu,Male,France,engineer
La Chinoise,tt0061473,1967,Anne Wiazemsky,Female,France,official
And Soon the Darkness,tt0065398,1970,Pamela Franklin,Female,France,proprietor
Celine and Julie Go Boating,tt0071381,1974,Juliet Berto,Female,France,nanny
The Demoniacs,tt0070013,1974,Joëlle Coeur,Female,France,leader
Tarzoon: Shame of the Jungle,tt0073691,1975,Bernard Dhéran,Male,France,narrator
Get Out Your Handkerchiefs,tt0078122,1978,Gérard Depardieu,Male,France,restaurant
Lola,tt0055093,1961,Anouk Aimée,Female,France,dancer
A Cop,tt0067900,1972,Alain Delon,Male,France,commissioner
That Most Important Thing: Love,tt0073155,1975,Romy Schneider,Female,France,photographer
The Nun,tt0060891,1966,Anna Karina,Female,France,lawyer
Isadora,tt0063141,1968,Vanessa Redgrave,Female,France,dancer
Le Doulos,tt0054821,1962,Jean-Paul Belmondo,Male,France,inspector
Fantomas vs. Scotland Yard,tt0060400,1967,Jean Marais,Male,France,journalist
Trans-Europ-Express,tt0061113,1966,Jean-Louis Trintignant,Male,France,newspaper
"Lacombe, Lucien",tt0071733,1974,Pierre Blaise,Male,France,soldier
Love at the Top,tt0071864,1974,Jean-Louis Trintignant,Male,France,employee
More,tt0064694,1969,Mimsy Farmer,Female,France,miller
Diabolically Yours,tt0061568,1967,Alain Delon,Male,France,soldier
Le Magnifique,tt0070354,1973,Jean-Paul Belmondo,Male,France,writer
Shoot the Piano Player,tt0054389,1960,Charles Aznavour,Male,France,prostitute
The Legend of Frenchie King,tt0067637,1971,Brigitte Bardot,Female,France,miller
"Farewell, Friend",tt0062639,1968,Alain Delon,Male,France,doctor
Zazie dans le Métro,tt0054494,1960,Catherine Demongeot,Female,France,restaurant
A Quiet Place to Kill,tt0064787,1970,Carroll Baker,Female,France,driver
Fantomas Unleashed,tt0059168,1965,Jean Marais,Male,France,professor
State of Siege,tt0070959,1972,Yves Montand,Male,France,official
Spermula,tt0075251,1976,Dayle Haddon,Female,France,leader
The Wing or The Thigh?,tt0074103,1976,Louis de Funès,Male,France,restaurant
Le Boucher,tt0064106,1970,Stéphane Audran,Female,France,assistant teacher
The Last Adventure,tt0061376,1967,Alain Delon,Male,France,stunt pilot
That Man from Rio,tt0058203,1964,Jean-Paul Belmondo,Male,France,professor
Death of a Corrupt Man,tt0076410,1977,Alain Delon,Male,France,deputy
Four Nights of a Dreamer,tt0067641,1971,Isabelle Weingarten,Female,France,painter
The Oldest Profession,tt0062137,1967,Michèle Mercier,Female,France,trader
Dirty Hands,tt0073169,1975,Romy Schneider,Female,France,writer
The Soft Skin,tt0058458,1964,Jean Desailly,Male,France,lecturer
Les Biches,tt0062728,1968,Jean-Louis Trintignant,Male,France,architect
Blanche,tt0066841,1971,Michel Simon,Male,France,master
Indian Summer,tt0069120,1972,Alain Delon,Male,France,professor
The Burglars,tt0068347,1971,Jean-Paul Belmondo,Male,France,detective
The Specialists,tt0065026,1969,Johnny Hallyday,Male,France,sheriff
Someone Is Bleeding,tt0069243,1974,Alain Delon,Male,France,lawyer
S for Sex,tt0407296,1971,Patrice Pascal,Male,France,maid
Parade,tt0071968,1974,Jacques Tati,Male,France,performer
Catherine & Co.,tt0072770,1975,Jane Birkin,Female,France,prostitute
Goodbye Again,tt0054936,1961,Ingrid Bergman,Female,France,designer
India Song,tt0073166,1975,Delphine Seyrig,Female,France,diplomat
Le gendarme de Saint-Tropez,tt0058135,1964,Louis de Funès,Male,France,gendarme
Buffet Froid,tt0078913,1979,Gérard Depardieu,Male,France,accountant
The Restaurant,tt0061728,1966,Louis de Funès,Male,France,restaurant
Une femme à sa fenêtre,tt0075370,1976,Romy Schneider,Female,France,activist
Pardon Mon Affaire,tt0076852,1976,Jean Rochefort,Male,France,civil servant
A Very Private Affair,tt0055599,1962,Brigitte Bardot,Female,France,producer
Oscar,tt0062083,1967,Louis de Funès,Male,France,accountant
The Punishment,tt0069135,1973,Karin Schubert,Female,France,customer
Perched on a Tree,tt0066423,1971,Louis de Funès,Male,France,industrialist
Good Little Girls,tt0066217,1971,Jessica Dorn,Male,France,author
The Green Room,tt0077315,1978,François Truffaut,Male,France,journalist
"One Sings, the Other Doesn't",tt0076855,1977,Thérèse Liotard,Female,France,singer
Tintin and the Lake of Sharks,tt0069383,1972,Jacques Careuil,Male,France,professor
Male Hunt,tt0057936,1964,Jean-Paul Belmondo,Male,France,brothel owner
Suzanne's Career,tt0056910,1963,Catherine Sée,Male,France,narrator
The Clockmaker of St. Paul,tt0071622,1974,Philippe Noiret,Male,France,watchmaker
Armaguedon,tt0074153,1977,Alain Delon,Male,France,dr.
Madame Rosa,tt0076348,1977,Simone Signoret,Female,France,prostitute
Slogan,tt0065000,1969,Serge Gainsbourg,Male,France,director
Le Crabe-Tambour,tt0075885,1977,Jean Rochefort,Male,France,commandant
Testament of Orpheus,tt0054377,1960,Jean Cocteau,Male,France,poet
Love Is a Funny Thing,tt0065146,1969,Jean-Paul Belmondo,Male,France,composer
The World's Most Beautiful Swindlers,tt0058480,1964,Mie Hama,Female,France,geisha
The Two of Us,tt0063771,1967,Michel Simon,Male,France,character actor
I Will Walk Like a Crazy Horse,tt0070235,1973,Gerard Borlant,Male,France,concierge
And Hope to Die,tt0068420,1972,Jean-Louis Trintignant,Male,France,leader
The Bakery Girl of Monceau,tt0056884,1963,Barbet Schroeder,Male,France,narrator
Noroît,tt0074974,1976,Geraldine Chaplin,Female,France,spy
Magnet of Doom,tt0056845,1963,Jean-Paul Belmondo,Male,France,banker
In Hell,tt0219058,1976,Olga Karlatos,Female,France,actress
The Exchange Student,tt0060475,1967,Louis de Funès,Male,France,headmaster
Just Before Nightfall,tt0073221,1971,Michel Bouquet,Male,France,executive
The Little Bather,tt0062120,1968,Louis de Funès,Male,France,superstar
Viva Maria!,tt0059956,1965,Brigitte Bardot,Female,France,singer
The Smurfs and the Magic Flute,tt0074539,1976,Georges Atlas,Male,France,seneschal
The Olive Trees of Justice,tt0253387,1962,Pierre Prothon,Male,France,narrator
L'amour fou,tt0062663,1969,Bulle Ogier,Female,France,director
"Oh, diese Frauen",tt0064324,1969,Brigitte Bardot,Female,France,writer
The Seven Deadly Sins,tt0056467,1961,Danièle Barraud,Male,France,prostitute
A Very Curious Girl,tt0064327,1969,Bernadette Lafont,Female,France,capitalist
"Elle boit pas, elle fume pas, elle drague pas, mais... elle cause!",tt0065686,1970,Annie Girardot,Female,France,cashier
Daisy Town,tt0145891,1971,Marcel Bozzuffi,Male,France,jumper
Seven Golden Men,tt0059707,1965,Rossana Podestà,Female,France,professor
Adieu Philippine,tt0143088,1962,Jean-Claude Aimini,Male,France,technician
And Now My Love,tt0072307,1974,Marthe Keller,Female,France,restaurant
One Night... a Train,tt0063737,1968,Yves Montand,Male,France,linguist
Yuka,tt0070118,1974,Wal Davis,Male,France,traveler
The Bear and the Doll,tt0064779,1970,Brigitte Bardot,Female,France,musician
The Big Delirium,tt0073079,1975,Jean Seberg,Female,France,farmer
The Heist,tt0065080,1970,Robert Hossein,Male,France,inspector
Rosalie,tt0060914,1966,Ligia Branice,Female,France,king
Barocco,tt0074184,1976,Isabelle Adjani,Female,France,boxer
Nocturnal Uproar,tt0134993,1979,Dominique Laffin,Female,France,filmmaker
The Middle of the World,tt0071842,1974,Olimpia Carlisi,Female,France,restaurant
The Hypothesis of the Stolen Painting,tt0077707,1978,Jean Rougeul,Male,France,collector
Two Weeks in September,tt0062534,1967,Brigitte Bardot,Female,France,model
Creezy,tt0070588,1974,Alain Delon,Male,France,leader
The Elusive Corporal,tt0055827,1962,Jean-Pierre Cassel,Male,France,companion
The Road to Corinth,tt0063526,1967,Jean Seberg,Female,France,monitor
The Taking of Power by Louis XIV,tt0060860,1966,Jean-Marie Patte,Male,France,king
Black Tights,tt0053726,1961,Maurice Chevalier,Male,France,narrator
House of 1000 Pleasures,tt0069892,1974,Philippe Gasté,Male,France,driver
Dead Times,tt0294959,1965,Roland Dubillard,Male,France,narrator
Secret Agent FX18,tt0059435,1964,Jeanne Moreau,Female,France,dancer
All About Loving,tt0059089,1964,Anna Karina,Female,France,dentist
Der Zug zur Hölle,tt0061112,1965,Jean Marais,Male,France,agent
Who Cares: Anatomy of a Delivery Boy,tt0066854,1971,Marie Dubois,Female,France,worker
Irma Vep,tt0116650,1996,Maggie Cheung,Female,France,actress
The Lover,tt0101316,1992,Jeanne Moreau,Female,France,narrator
Possession,tt0082933,1981,Isabelle Adjani,Female,France,spy
La Haine,tt0113247,1995,Vincent Cassel,Male,France,driver
Betty Blue,tt0090563,1986,Jean-Hugues Anglade,Male,France,writer
"The Cook, the Thief, His Wife & Her Lover",tt0097108,1989,Richard Bohringer,Male,France,restaurant
The Big Blue,tt0095250,1988,Rosanna Arquette,Female,France,baker
Nikita,tt0100263,1990,Anne Parillaud,Female,France,restaurant
Three Colors: Blue,tt0108394,1993,Juliette Binoche,Female,France,composer
Tender Cousins,tt0081614,1980,Thierry Tevini,Male,France,professor
Three Colors: Red,tt0111495,1994,Irène Jacob,Female,France,model
The Double Life of Véronique,tt0101765,1991,Irène Jacob,Female,France,director
The Lost Son,tt0144286,1999,Daniel Auteuil,Male,France,call girl
Orlando,tt0107756,1992,Tilda Swinton,Female,France,queen
The Apartment,tt0115561,1996,Romane Bohringer,Female,France,actress
Madeline,tt0123987,1998,Frances McDormand,Female,France,chef
The Pillow Book,tt0114134,1996,Vivian Wu,Female,France,model
Queen Margot,tt0110963,1994,Isabelle Adjani,Female,France,queen
Cyrano de Bergerac,tt0099334,1990,Gérard Depardieu,Male,France,poet
Green Card,tt0099699,1990,Gérard Depardieu,Male,France,waiter
Beau travail,tt0209933,1999,Denis Lavant,Male,France,soldier
Gandahar,tt0095525,1987,Pierre-Marie Escourrou,Male,France,leader
Hail Mary,tt0089366,1985,Myriem Roussel,Female,France,driver
Le Dîner de Cons,tt0119038,1998,Thierry Lhermitte,Male,France,publisher
Summer,tt0091830,1986,Marie Rivière,Female,France,companion
À Nos Amours,tt0086650,1983,Sandrine Bonnaire,Female,France,furrier
Rosetta,tt0200071,1999,Émilie Dequenne,Female,France,manager
The Hairdresser's Husband,tt0100112,1990,Jean Rochefort,Male,France,hairdresser
La Cérémonie,tt0112769,1995,Isabelle Huppert,Female,France,maid
Boyfriends and Girlfriends,tt0092550,1987,Emmanuelle Chaulet,Female,France,clerk
My American Uncle,tt0081176,1980,Gérard Depardieu,Male,France,executive
Un Coeur en Hiver,tt0105682,1992,Daniel Auteuil,Male,France,restorer
Hideous Kinky,tt0136244,1998,Kate Winslet,Female,France,master
Camille Claudel,tt0094828,1988,Isabelle Adjani,Female,France,sculptor
Danton,tt0083789,1983,Gérard Depardieu,Male,France,barber
The Masters of Time,tt0084315,1982,Jean Valmont,Male,France,commander
Four Adventures of Reinette and Mirabelle,tt0090565,1987,Joëlle Miquel,Female,France,dealer
A Tale of Springtime,tt0097106,1990,Anne Teyssèdre,Female,France,philosophy teacher
Emmanuelle 5,tt0092962,1987,Monique Gabrielle,Female,France,producer
A Pure Formality,tt0110917,1994,Gérard Depardieu,Male,France,writer
The Story of O 2,tt0087412,1984,Sandra Wey,Female,France,industrialist
Rendez-vous,tt0089902,1985,Lambert Wilson,Male,France,actor
Story of Women,tt0096336,1988,Isabelle Huppert,Female,France,singer
The Barber of Siberia,tt0120125,1998,Julia Ormond,Female,France,cadet
Boy Meets Girl,tt0086994,1984,Denis Lavant,Male,France,filmmaker
Nelly & Monsieur Arnaud,tt0113947,1995,Emmanuelle Béart,Female,France,editor
Confidentially Yours,tt0086551,1983,Fanny Ardant,Female,France,secretary
Full Moon in Paris,tt0087821,1984,Pascale Ogier,Female,France,decorator
Under the Sun of Satan,tt0094011,1987,Gérard Depardieu,Male,France,career
Passion,tt0084481,1982,Isabelle Huppert,Female,France,worker
Harem Suare,tt0179841,1999,Marie Gillain,Female,France,guard
Love Rites,tt0094932,1987,Marina Pierro,Female,France,buyer
A Tale of Winter,tt0104008,1992,Charlotte Véry,Female,France,cook
Charlotte for Ever,tt0090815,1986,Charlotte Gainsbourg,Female,France,responsible
Quartet,tt0082964,1981,Isabelle Adjani,Female,France,dealer
Women's Prison Massacre,tt0085250,1983,Laura Gemser,Female,France,sheriff
Autumn Tale,tt0137439,1998,Marie Rivière,Female,France,professor
Don Juan,tt0123808,1998,Jacques Weber,Male,France,valet
The Family,tt0093004,1987,Emanuele Lamaro,Male,France,teacher
Ace of Aces,tt0083580,1982,Jean-Paul Belmondo,Male,France,fighter
Carmen,tt0087034,1984,Julia Migenes,Female,France,soldier
Baby Blood,tt0096871,1990,Emmanuelle Escourrou,Female,France,performer
Franck Spadone,tt0166199,1999,Stanislas Merhar,Male,France,stripper
Bolero,tt0083260,1981,Robert Hossein,Male,France,pianist
Children of the Century,tt0177746,1999,Juliette Binoche,Female,France,poet
Marquise,tt0119623,1997,Sophie Marceau,Female,France,itinerant
Artemisia,tt0123385,1997,Michel Serrault,Male,France,painter
